--./../output/hadoop-1.2.1-core.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r362.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r363.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r364.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r365.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r366.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r367.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r368.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r369.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r370.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r371.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r372.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r373.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r374.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r375.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r376.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r377.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r378.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r379.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r380.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r381.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r382.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r383.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r384.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r385.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r386.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r387.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r388.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r389.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r390.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r391.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r392.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r393.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r394.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r395.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r396.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r397.json.histlist.txt.summary.txt--
--./../output/jhotdraw7-r516.json.histlist.txt.summary.txt--
--./../output/tomcat-7.0.42.json.histlist.txt.summary.txt--
1,862.669895771327,1082.63948571853,1082.63948571853,1079.70251435656,1079.70251435656,1079.40928975995,1077.12982547423,1077.12982547423,933.704821230111,933.704821230111,933.704821230111,933.704821230111,912.744965889373,894.911632556039,895.763337101494,895.763337101494,895.763337101494,895.763337101494,997.784237034894,994.643165606323,1070.39540344407,1070.39540344407,805.822955479445,805.822955479445,806.409143838188,806.409143838188,801.752040685923,804.949064495446,808.737234658616,808.737234658616,812.449536245918,812.754237100619,791.721937863908,793.850936642906,793.850936642906,793.700936642906,793.700936642906,0.000699790062981106,3847.21668672548,
2,3909.65527543205,755.642749856353,755.642749856353,773.186797475401,773.186797475401,768.189967720618,768.811426817077,768.811426817077,768.305077610728,768.305077610728,768.305077610728,768.305077610728,807.359229352089,817.159824590184,818.125679568539,818.125679568539,818.125679568539,818.125679568539,806.251274806634,815.858814489174,1178.44259577322,1178.10926243989,916.75462172966,916.75462172966,908.812574314514,908.812574314514,922.884441582168,924.59793364566,911.164608805592,911.164608805592,911.762624678608,945.927015434911,978.66323586223,973.157897911649,973.157897911649,983.696441322347,983.696441322347,0.000677966101694915,5746.19957458782,
3,1061.83359474209,3587.40507573913,3587.40507573913,3590.59317097722,3590.59317097722,3521.13834602986,3499.60925274612,3499.60925274612,3505.38823765011,3505.38823765011,3505.38823765011,3505.38823765011,3478.26997886802,3481.60608997913,3478.95437710867,3478.95437710867,3478.95437710867,3478.95437710867,3517.55042689222,3486.3054052472,2680.31733949684,2680.31733949684,3268.93618651874,3268.93618651874,3163.4924822963,3163.4924822963,2830.66253504,2842.71193980191,2837.42882887407,2836.59549554074,2861.62016130154,2886.36999896388,2863.81413184338,2882.7768100557,2882.7768100557,2882.71988046568,2882.71988046568,0.000720980533525595,557.541470515413,
4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061652281134402,1585.12832435663,
5,35.5894913360598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053475935828877,1546.57602117602,
6,20954.8721318372,7252.56902383177,7252.56902383177,6970.91522485083,6970.91522485083,6788.38020384085,6952.65586551588,6952.65586551588,6942.70665937071,6942.70665937071,6942.70665937071,6942.70665937071,6527.71113914972,6446.70351982955,6406.58122195124,6406.58122195124,6406.58122195124,6406.58122195124,6375.7365069388,6421.17329360863,5255.66435853728,5253.21832679125,6823.31896796369,6823.31896796369,7317.85892347826,7317.85892347826,7123.98694544789,7132.00787481093,7348.13377526711,7302.21710860044,7338.21042043923,7453.2118779944,7371.11609680334,7388.12775465378,7388.12775465378,7177.08958332362,7177.08958332362,0.000801924619085806,14630.993606783,
7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6339981505423,27.5923314838756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053475935828877,4050.54277036791,
8,,121.988614857365,121.988614857365,121.988614857365,121.988614857365,118.808741258741,118.718196386946,118.718196386946,112.068196386946,112.068196386946,112.068196386946,112.068196386946,121.122655122655,121.122655122655,121.118867243867,121.118867243867,121.118867243867,121.118867243867,122.056764069264,122.056764069264,86.6168382224164,86.6168382224164,92.2886615427056,92.2886615427056,92.8833043998485,92.8833043998485,97.6236068970588,97.9666624526144,119.191157402109,119.191157402109,119.382625656078,120.215958989411,106.329759078211,106.329759078211,106.329759078211,106.329759078211,106.329759078211,0.000612369871402327,,
9,4892.70269404123,432.498155929038,432.498155929038,435.72672735761,435.72672735761,436.190011377511,435.27182955933,435.27182955933,436.109924797425,436.109924797425,436.109924797425,436.109924797425,438.177776390277,438.046824009324,438.354922854923,438.354922854923,438.354922854923,438.354922854923,434.292422854923,434.275756188256,713.553850181047,707.685535162732,624.954638825227,624.954638825227,611.207943159782,611.207943159782,661.909181816859,663.907330890009,671.028578678168,669.028578678168,669.544624226822,689.805356550054,678.267279910062,676.492506072789,676.492506072789,685.113958517403,685.113958517403,0.000692520775623269,7967.82947946217,
10,4069.22804013905,2387.96873650606,2387.96873650606,2388.78897460129,2388.78897460129,2291.7623782285,2290.12211015464,2290.12211015464,2317.1460695286,2317.1460695286,2317.1460695286,2317.1460695286,2322.01329072114,2322.21918898954,2370.50116742777,2370.50116742777,2370.50116742777,2370.50116742777,2390.51058988937,2358.36312835332,1950.59830775281,1953.95566706017,2155.62158130463,2155.62158130463,2135.21537717379,2135.21537717379,2195.64946134232,2192.93021531057,2029.16022681953,2026.3768934862,2027.88496180677,2033.79152109715,2009.50474638665,2014.49936499259,2014.49936499259,2008.75210669533,2008.75210669533,0.000693481276005548,12434.0685942883,
